,dataset_id,dataset_name,dataset_shortname,genders,development_stage,organs,organ_cell_count,doi_title_is_same_as_dataset_title,doi_id,doi_url,doi_dataset_title,disease,publication_name,publication_url
81,56e73ccb-7ae9-4fae-a738-acfb69936d7a,Female human primordial germ cells display X-chromosome dosage compensation despite the absence of X-inactivation [Female],FemalePrimordialGermCells,female,fetal stage,ovary,[{'ovary': 25000}],False,10.1038/s41556-020-00607-4,http://dx.doi.org/10.1038/s41556-020-00607-4,Female human primordial germ cells display X-chromosome dosage compensation despite the absence of X-inactivation,normal,Female human primordial germ cells display X-chromosome dosage compensation despite the absence of X-inactivation.,https://www.nature.com/articles/s41556-020-00607-4
82,f48e7c39-cc67-4055-9d79-bc437892840c,Single-cell RNA-seq of human peripheral blood NKT cells,nktpbmcZhou,unknown,human adult stage,blood,[{'blood': None}],False,10.3389/fcell.2020.00384,http://dx.doi.org/10.3389/fcell.2020.00384,Single-Cell RNA-Seq Analysis Uncovers Distinct Functional Human NKT Cell Sub-Populations in Peripheral Blood,normal,Single-Cell RNA-Seq Analysis Uncovers Distinct Functional Human NKT Cell Sub-Populations in Peripheral Blood.,https://www.frontiersin.org/articles/10.3389/fcell.2020.00384/full
83,ad04c8e7-9b7d-4cce-b8e9-01e31da10b94,Single-cell Transcriptome Analysis Reveals an Anomalous Epithelial Variation and Ectopic Inflammatory Response in Chronic Obstructive Pulmonary Disease,SingleCellTranscriptomeCOPD,female | male,human adult stage,lung,[{'lung': 57485}],False,10.1183/23120541.lsc-2021.36,http://dx.doi.org/10.1183/23120541.lsc-2021.36,Single-cell transcriptome analysis reveals an anomalous epithelial variation and ectopic inflammatory response in COPD,asthma | chronic obstructive pulmonary disease | diabetes mellitus (disease) | myelodysplastic syndrome | myocardial infarction (disease) | normal,Single-cell Transcriptome Analysis Reveals an Anomalous Epithelial Variation and Ectopic Inflammatory Response in Chronic Obstructive Pulmonary Disease,https://www.medrxiv.org/content/10.1101/2020.12.03.20242412v1
84,9d97f01f-9313-416e-9b07-560f048b2350,"Single-cell RNA-sequencing of skin, fresh blood, and cultured peripheral blood mononuclear cells from a patient with drug-induced hypersensitivity syndrome and healthy volunteers",HumanSkinBloodHypSensAndNormalKim,male,human adult stage,blood | skin of body,"[{'blood': 26373}, {'skin of body': 18218}]",False,10.1007/978-1-4939-9240-9_10,http://dx.doi.org/10.1007/978-1-4939-9240-9_10,Single-Cell RNA-Sequencing of Peripheral Blood Mononuclear Cells with ddSEQ,drug hypersensitivity syndrome | normal,Targeted therapy guided by single-cell transcriptomic analysis in drug-induced hypersensitivity syndrome: a case report,https://doi.org/10.1038/s41591-019-0733-7
85,3089d311-f9ed-44dd-bb10-397059bad4dc,Immune landscape of viral- and carcinogen-drived head and neck cancer,HnsccImmuneLandscape,female | male,human adult stage,mouth | blood,"[{'mouth': 62000}, {'blood': 64000}]",False,10.1016/j.immuni.2019.11.014,http://dx.doi.org/10.1016/j.immuni.2019.11.014,Immune Landscape of Viral- and Carcinogen-Driven Head and Neck Cancer,carcinoma of floor of mouth | carcinoma of supraglottis | human papilloma virus infection | laryngeal carcinoma | lower gum cancer | mandibular cancer | normal | oral cavity carcinoma | sleep apnea syndrome | squamous cell carcinoma of buccal mucosa | tongue cancer | tonsil carcinoma,Immune Landscape of Viral- and Carcinogen-Driven Head and Neck Cancer.,https://www.sciencedirect.com/science/article/pii/S1074761319304959
86,da2747fa-2921-42e0-afd4-39ef57b2b88b,Capturing human trophoblast development with naive pluripotent stem cells in vitro,stemCellTrophoblast,female,human adult stage,embryo,[{'embryo': 14164}],False,10.1016/j.stem.2021.03.013,http://dx.doi.org/10.1016/j.stem.2021.03.013,Capturing human trophoblast development with naive pluripotent stem cells in vitro,normal,Capturing human trophoblast development with naive pluripotent stem cells in vitro.,https://pubmed.ncbi.nlm.nih.gov/33831365/
87,0c09fade-e079-4fde-8e60-6725b8c1d84b,Single-cell RNA-seq in monozygotic twins discordant for multiple sclerosis,CsfFromTwinsDiscordantForMultSclerosis,female | male,human adult stage,Immune system,[{'Immune system': 3360}],False,10.1038/nature08990,http://dx.doi.org/10.1038/nature08990,"Genome, epigenome and RNA sequences of monozygotic twins discordant for multiple sclerosis",anti-NMDA receptor encephalitis | autoimmune encephalitis | brain inflammatory disease | normal | relapsing-remitting multiple sclerosis | secondary progressive multiple sclerosis,Early adaptive immune activation detected in monozygotic twins with prodromal multiple sclerosis,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6819125/
88,8185730f-4113-40d3-9cc3-929271784c2b,A single-cell transcriptome atlas of the adult human retina,WongAdultRetina,female | male,human adult stage,eye,[{'eye': 44000}],False,10.15252/embj.2018100811,http://dx.doi.org/10.15252/embj.2018100811,A single‐cell transcriptome atlas of the adult human retina,cataract (disease) | normal,A single‐cell transcriptome atlas of the adult human retina,https://www.ncbi.nlm.nih.gov/pubmed/31436334
89,2a64db43-1b55-4639-aabb-8dba0145689d,Direct exposure to SARS-CoV-2 and cigarette smoke increases infection severity and alters the stem cell-derived airway repair response,gompertsLungSarsCov2,unknown,human adult stage,lung,[{'lung': 19360}],True,10.1016/j.stem.2020.11.010,http://dx.doi.org/10.1016/j.stem.2020.11.010,Direct Exposure to SARS-CoV-2 and Cigarette Smoke Increases Infection Severity and Alters the Stem Cell-Derived Airway Repair Response,normal,Direct Exposure to SARS-CoV-2 and Cigarette Smoke Increases Infection Severity and Alters the Stem Cell-Derived Airway Repair Response,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7670932/
90,63b5b6c1-bbcd-487d-8c2e-0095150c1ecd,Molecular transitions in early progenitors during human cord blood hematopoiesis,CordBloodHematopoieticStemCells,female,human adult stage,umbilical cord,[{'umbilical cord': 20000}],True,10.15252/msb.20178041,http://dx.doi.org/10.15252/msb.20178041,Molecular transitions in early progenitors during human cord blood hematopoiesis,normal,Molecular transitions in early progenitors during human cord blood hematopoiesis,https://www.ncbi.nlm.nih.gov/pubmed/29545397
91,005d611a-14d5-4fbf-846e-571a1f874f70,Assessing the relevance of organoids to model inter-individual variation,HPSI human cerebral organoids,female | male,human adult stage,brain,[{'brain': 19916}],False,10.1080/10807039.2021.1915746,http://dx.doi.org/10.1080/10807039.2021.1915746,Human biokinetic model for soluble nickel addressing inter-individual variation,normal,N/A,N/A
92,d7b7beae-652b-4fc0-9bf2-bcda7c7115af,Single Cell RNAseq of primary pulmonary endothelial cells.,LungEndothelialCells,unknown,human adult stage,lung,[{'lung': 70000}],False,10.1007/978-1-0716-1581-2_5,http://dx.doi.org/10.1007/978-1-0716-1581-2_5,Single-Cell RNAseq Analysis of lncRNAs,normal,Integrated Single-Cell Atlas of Endothelial Cells of the Human Lung.,https://www.ahajournals.org/doi/10.1161/CIRCULATIONAHA.120.052318
93,a9301beb-e9fa-42fe-b75c-84e8a460c733,A human cell atlas of fetal gene expression.,dcp6600438190759903,female | male,11th week post-fertilization human stage | 13th week post-fertilization human stage | 14th week post-fertilization human stage | 15th week post-fertilization human stage | 16th week post-fertilization human stage | 17th week post-fertilization human stage | 18th week post-fertilization human stage | 19th week post-fertilization human stage,adrenal gland | thymus | lung | heart | placenta | eye | stomach | intestine | brain | kidney | muscle tissue | spleen | pancreas | liver,"[{'adrenal gland': 489646}, {'thymus': 12611}, {'lung': 298355}, {'heart': 153132}, {'placenta': 38384}, {'eye': 72241}, {'stomach': 14955}, {'intestine': 59470}, {'brain': 3377522}, {'kidney': 178603}, {'muscle tissue': 47537}, {'spleen': 24104}, {'pancreas': 63291}, {'liver': 149742}]",True,10.1126/science.aba7721,http://dx.doi.org/10.1126/science.aba7721,A human cell atlas of fetal gene expression,normal,A human cell atlas of fetal gene expression.,https://science.sciencemag.org/content/370/6518/eaba7721
94,95f07e6e-6a73-4e1b-a880-c83996b3aa5c,Immunophenotyping of COVID-19 and influenza highlights the role of type I interferons in development of severe COVID-19,pbmcCov19Flu,female | male,human adult stage,blood,[{'blood': None}],True,10.1126/sciimmunol.abd1554,http://dx.doi.org/10.1126/sciimmunol.abd1554,Immunophenotyping of COVID-19 and influenza highlights the role of type I interferons in development of severe COVID-19,COVID-19 | influenza | normal,Immunophenotyping of COVID-19 and influenza highlights the role of type I interferons in development of severe COVID-19.,https://immunology.sciencemag.org/content/5/49/eabd1554
95,daf9d982-7ce6-43f6-ab51-272577290606,Single-Cell Transcriptomic Analysis of Human Lung Provides Insights into the Pathobiology of Pulmonary Fibrosis.,pulmonaryFibrosisPathobiology,female | male,adult | human adult stage,lung,[{'lung': None}],True,10.1164/rccm.201712-2410oc,http://dx.doi.org/10.1164/rccm.201712-2410oc,Single-Cell Transcriptomic Analysis of Human Lung Provides Insights into the Pathobiology of Pulmonary Fibrosis,hypersensitivity pneumonitis | idiopathic pulmonary fibrosis | interstitial lung disease | normal | polymyositis | systemic sclerosis,Single-Cell Transcriptomic Analysis of Human Lung Provides Insights into the Pathobiology of Pulmonary Fibrosis.,https://doi.org/10.1164/rccm.201712-2410oc
96,a991ef15-4d4a-4b80-a93e-c538b4b54127,Using single-nucleus RNA-sequencing to interrogate transcriptomic profiles of archived human pancreatic islets,transplantedHumanIsletsNuclei,unknown,human adult stage,pancreas,[{'pancreas': 10000}],True,10.1186/s13073-021-00941-8,http://dx.doi.org/10.1186/s13073-021-00941-8,Using single-nucleus RNA-sequencing to interrogate transcriptomic profiles of archived human pancreatic islets,normal,Using single-nucleus RNA-sequencing to interrogate transcriptomic profiles of archived human pancreatic islets.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8356387/
97,1c6a960d-52ac-44ea-b728-a59c7ab9dc8e,"Massively parallel single-cell RNA-seq analysis of 26,677 pancreatic islets cells from both healthy and type II diabetic (T2D) donors.",HealthyAndDiabeticPancreas,female | male,human adult stage,pancreas,[{'pancreas': 39905}],False,10.1038/nmeth.4407,http://dx.doi.org/10.1038/nmeth.4407,Massively parallel single-nucleus RNA-seq with DroNc-seq,normal | type 2 diabetes mellitus,Single-Cell Heterogeneity Analysis and CRISPR Screen Identify Key β-Cell-Specific Disease Genes.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6573026/
98,3cfcdff5-dee1-4a7b-a591-c09c6e850b11,The Immune Atlas of Human Deciduas With Unexplained Recurrent Pregnancy Loss,deciduaPregnancyLoss,unknown,embryonic human stage,decidua,[{'decidua': 14000}],True,10.3389/fimmu.2021.689019,http://dx.doi.org/10.3389/fimmu.2021.689019,The Immune Atlas of Human Deciduas With Unexplained Recurrent Pregnancy Loss,normal,The Immune Atlas of Human Deciduas With Unexplained Recurrent Pregnancy Loss,https://www.frontiersin.org/articles/10.3389/fimmu.2021.689019/full#h1
99,71eb5f6d-cee0-4297-b503-b1125909b8c7,Single-cell transcriptome profiling of the vaginal wall in women with severe anterior vaginal prolapse,POPVaginalWallAtlas,female,human adult stage,vagina,[{'vagina': 105000}],True,10.1038/s41467-020-20358-y,http://dx.doi.org/10.1038/s41467-020-20358-y,Single-cell transcriptome profiling of the vaginal wall in women with severe anterior vaginal prolapse,diabetes mellitus (disease) | hypertensive disorder | normal | pelvic organ prolapse,Single-cell transcriptome profiling of the vaginal wall in women with severe anterior vaginal prolapse.,https://www.nature.com/articles/s41467-020-20358-y
100,4af795f7-3e1d-4341-b867-4ac0982b9efd,Single-Cell RNA-Seq Analysis of cells from human urine,humanUrineCells,unknown,human adult stage,renal system,[{'renal system': None}],False,10.1007/s13238-020-00816-5,http://dx.doi.org/10.1007/s13238-020-00816-5,Single-cell RNA-Seq analysis identified kidney progenitor cells from human urine,normal,N/A,N/A
101,07073c12-8006-4710-a00b-23abdb814904,Single-cell Transcriptome Analysis Reveals Dynamic Cell Populations and Differential Gene Expression Patterns in Control and Aneurysmal Human Aortic Tissue.,AneurysmalHumanAorticTissue,female | male,human adult stage,blood vessel,[{'blood vessel': None}],True,10.1161/circulationaha.120.046528,http://dx.doi.org/10.1161/circulationaha.120.046528,Single-Cell Transcriptome Analysis Reveals Dynamic Cell Populations and Differential Gene Expression Patterns in Control and Aneurysmal Human Aortic Tissue,chronic obstructive pulmonary disease | diabetes mellitus (disease) | horacic aortic aneurysm | normal | thoracic aortic aneurysm,Single-Cell Transcriptome Analysis Reveals Dynamic Cell Populations and Differential Gene Expression Patterns in Control and Aneurysmal Human Aortic Tissue.,https://doi.org/10.1161/circulationaha.120.046528
102,42d4f8d4-5422-4b78-adae-e7c3c2ef511c,Identification of a mesenchymal progenitor cell hierarchy in adipose tissue (scRNA-seq),HumanAdiposeTissue,female | male | mixed,adult | human adult stage | infant,adipose tissue,[{'adipose tissue': None}],False,10.1126/science.aav2501,http://dx.doi.org/10.1126/science.aav2501,Identification of a mesenchymal progenitor cell hierarchy in adipose tissue,normal,Identification of a mesenchymal progenitor cell hierarchy in adipose tissue.,https://science.sciencemag.org/content/364/6438/eaav2501
103,24c654a5-caa5-440a-8f02-582921f2db4a,Single-cell transcriptomics uncovers human corneal limbal stem cells and their differentiation trajectory.,HumanCorneaStemCells,unknown,human adult stage,eye,[{'eye': None}],False,10.1016/j.jtos.2020.12.004,http://dx.doi.org/10.1016/j.jtos.2020.12.004,Single-cell transcriptomics identifies limbal stem cell population and cell types mapping its differentiation trajectory in limbal basal epithelium of human cornea,normal,Single-cell transcriptomics identifies limbal stem cell population and cell types mapping its differentiation trajectory in limbal basal epithelium of human cornea.,https://www.sciencedirect.com/science/article/abs/pii/S1542012420301877?via%3Dihub
104,68df3629-d2d2-4eed-b0ab-a10e0f019b88,Single-cell RNA sequencing of human femoral head in vivo,femoralHeadScRnaSeq,female | male,human adult stage,bone tissue,[{'bone tissue': None}],True,10.18632/aging.203124,http://dx.doi.org/10.18632/aging.203124,Single-cell RNA sequencing of human femoral head in vivo,normal | osteoarthritis | osteoporosis,Single-cell RNA sequencing of human femoral head,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8221309/
105,71436067-ac41-4ace-be1b-2fbcc2cb02fa,Single Cell RNA-Seq profiling human embryonic kidney cortex cells,CorticalNephrogenicNicheKidney,unknown,fetal stage,kidney,[{'kidney': 4000}],False,10.1038/nsmb.2660,http://dx.doi.org/10.1038/nsmb.2660,Single-cell RNA-Seq profiling of human preimplantation embryos and embryonic stem cells,normal,Conserved and Divergent Features of Mesenchymal Progenitor Cell Types within the Cortical Nephrogenic Niche of the Human and Mouse Kidney,https://jasn.asnjournals.org/content/29/3/806
106,16ed4ad8-7319-46b2-8859-6fe1c1d73a82,Comparative analysis of kidney organoid and adult human kidney single cell and single nucleus transcriptomes,GSE118184KidneyOrganoid,male,human adult stage,kidney,[{'kidney': 123408}],True,10.1101/232561,http://dx.doi.org/10.1101/232561,Comparative analysis of kidney organoid and adult human kidney single cell and single nucleus transcriptomes,normal,Comparative Analysis and Refinement of Human PSC-Derived Kidney Organoid Differentiation with Single-Cell Transcriptomics.,https://pubmed.ncbi.nlm.nih.gov/30449713/
107,31887183-a72c-4308-9eac-c6140313f39c,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function.,CrossTissueReferenceMap,female | male,human adult stage,skin of body | esophagus | prostate gland | lung | heart | skeletal muscle organ | breast,"[{'skin of body': None}, {'esophagus': None}, {'prostate gland': None}, {'lung': None}, {'heart': None}, {'skeletal muscle organ': None}, {'breast': None}]",True,10.1101/2021.07.19.452954,http://dx.doi.org/10.1101/2021.07.19.452954,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,normal,Single-nucleus cross-tissue molecular reference maps to decipher disease gene function,https://www.biorxiv.org/content/10.1101/2021.07.19.452954v1
108,783c9952-a4ae-4106-a6ce-56f20ce27f88,Defining human mesenchymal and epithelial heterogeneity in response to oral inflammatory disease,HumanGumsNormalandDiseased,female | male,human adult stage,mouth,[{'mouth': None}],True,10.1101/2020.09.02.279406,http://dx.doi.org/10.1101/2020.09.02.279406,Defining human mesenchymal and epithelial heterogeneity in response to oral inflammatory disease,chronic periodontitis | normal,Defining human mesenchymal and epithelial heterogeneity in response to oral inflammatory disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7781605/
109,dc1a41f6-9e09-42a6-959e-3be23db6da56,Nuclei multiplexing with barcoded antibodies for single-nucleus genomics.,NucleiMultiplexHashing,female | male,human adult stage | post-juvenile adult stage,brain,[{'brain': 161000}],True,10.1101/476036,http://dx.doi.org/10.1101/476036,Nuclei multiplexing with barcoded antibodies for single-nucleus genomics,N/A,Nuclei multiplexing with barcoded antibodies for single-nucleus genomics.,https://doi.org/10.1038/s41467-019-10756-2
110,38449aea-70b5-40db-84b3-1e08f32efe34,Altered human oligodendrocyte heterogeneity in multiple sclerosis,Oligodendrocyte_MS,female | male,human adult stage,brain,[{'brain': 21933}],True,10.1038/s41586-019-0903-2,http://dx.doi.org/10.1038/s41586-019-0903-2,Altered human oligodendrocyte heterogeneity in multiple sclerosis,bacterial infectious disease with sepsis | bronchopneumonia | heart failure | intestinal obstruction | multiple sclerosis | normal | ovarian cancer | rheumatoid arthritis | tongue squamous cell carcinoma,Altered human oligodendrocyte heterogeneity in multiple sclerosis,https://www.nature.com/articles/s41586-019-0903-2
111,ef1e3497-515e-4bbe-8d4c-10161854b699,A Single-Cell Atlas of the Human Healthy Airways.,healthyAirwaysAtlas,female | male,human adult stage,bronchus | nose | trachea,"[{'bronchus': 95000}, {'nose': 35000}, {'trachea': 45000}]",True,10.1164/rccm.201911-2199oc,http://dx.doi.org/10.1164/rccm.201911-2199oc,A Single-Cell Atlas of the Human Healthy Airways,normal,A Single-Cell Atlas of the Human Healthy Airways.,https://doi.org/10.1164/rccm.201911-2199oc
112,51f02950-ee25-4f4b-8d07-59aa99bb3498,Single-cell transcriptomes of the aging human skin reveal loss of fibroblast priming,scAgingHumanMaleSkin,male,adult,skin of body,[{'skin of body': 15457}],True,10.1101/633131,http://dx.doi.org/10.1101/633131,Single-cell transcriptomes of the aging human skin reveal loss of fibroblast priming,normal,Single-cell transcriptomes of the human skin reveal age-related loss of fibroblast priming.,https://www.nature.com/articles/s42003-020-0922-4
113,414acced-eba0-440f-b721-befbc5642bef,Single-cell RNA sequencing of human nasal swab from healthy donors,scRNACovidNasalSwab,male,human adult stage,nose,[{'nose': None}],False,10.1182/blood-2019-123249,http://dx.doi.org/10.1182/blood-2019-123249,Single-Cell RNA Sequencing of Healthy Human Marrow Hematopoietic Cells,normal,Nasal ciliated cells are primary targets for SARS-CoV-2 replication in early stage of COVID-19.,https://pubmed.ncbi.nlm.nih.gov/34003804/
114,379ed69e-be05-48bc-af5e-a7fc589709bf,Single-cell transcriptomic atlas of the human endometrium during the menstrual cycle,GSE111976-endometrium_MC,female,human adult stage,endometrium,[{'endometrium': 2148}],True,10.1038/s41591-020-1040-z,http://dx.doi.org/10.1038/s41591-020-1040-z,Single-cell transcriptomic atlas of the human endometrium during the menstrual cycle,normal,Single-cell transcriptomic atlas of the human endometrium during the menstrual cycle.,https://doi.org/10.1038/s41591-020-1040-z
115,3c27d2dd-b180-4b2b-bf05-e2e418393fd1,"Single-cell transcriptomics of normal pancreas, intraductal papillary mucinous neoplasm, and pancreatic adenosquamous carcinoma reveals the heterogeneous progression of pancreatic ductal and stromal cells",HumanPancreasNormalandDiseased,male,human adult stage,pancreas,[{'pancreas': 9887}],False,10.5833/jjgs.44.57,http://dx.doi.org/10.5833/jjgs.44.57,A Case of Pancreatic Adenosquamous Carcinoma arising from Intraductal Papillary Mucinous Neoplasm,normal | pancreatic adenosquamous carcinoma | pancreatic intraductal papillary-mucinous neoplasm,Single-cell transcriptomics reveals heterogeneous progression and EGFR activation in pancreatic adenosquamous carcinoma.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8315026/
116,7ac8822c-4ef0-4194-adf0-74290611b1c6,COVID-19 severity correlates with airway epithelium-immune cell interactions identified by single-cell analysis.,COVID-19AirwayEpitheliumImmune,female | male | unknown,human adult stage,lung,[{'lung': None}],False,10.1038/s41587-020-0602-4,http://dx.doi.org/10.1038/s41587-020-0602-4,COVID-19 severity correlates with airway epithelium–immune cell interactions identified by single-cell analysis,COVID-19 | normal,COVID-19 severity correlates with airway epithelium-immune cell interactions identified by single-cell analysis.,https://doi.org/10.1038/s41587-020-0602-4
117,b963bd4b-4bc1-4404-8425-69d74bc636b8,The cellular immune response to COVID-19 deciphered by single cell multi-omics across three UK centres,Covid19PBMC,female | male | unknown,human adult stage,blood,[{'blood': 800000}],True,10.1101/2021.01.13.21249725,http://dx.doi.org/10.1101/2021.01.13.21249725,The cellular immune response to COVID-19 deciphered by single cell multi-omics across three UK centres,asymptomatic COVID-19 infection | critical COVID-19 infection | mild COVID-19 infection | moderate COVID-19 infection | normal | severe COVID-19 infection,Single-cell multi-omics analysis of the immune response in COVID-19,https://www.nature.com/articles/s41591-021-01329-2
118,58028aa8-0ed2-49ca-b60f-15e2ed5989d5,SARS‐CoV‐2 receptor ACE2 and TMPRSS2 are primarily expressed in bronchial transient secretory cells,SARS_COV_2_receptorsBronchial,female | male,human adult stage,lung,[{'lung': 57229}],False,10.15252/embj.2020105114,http://dx.doi.org/10.15252/embj.2020105114,SARS-CoV-2 receptor ACE2 and TMPRSS2 are primarily expressed in bronchial transient secretory cells,lung adenocarcinoma | normal,SARS‐CoV‐2 receptor ACE2 and TMPRSS2 are primarily expressed in bronchial transient secretory cells,https://doi.org/10.15252/embj.20105114
119,769a08d1-b8a4-4f1e-95f7-6071a9827555,Hypertension delays viral clearance and exacerbates airway hyperinflammation in patients with COVID-19,CovidHypertension,female | male,human adult stage,lung,[{'lung': None}],True,10.1038/s41587-020-00796-1,http://dx.doi.org/10.1038/s41587-020-00796-1,Hypertension delays viral clearance and exacerbates airway hyperinflammation in patients with COVID-19,COVID-19 | cardiovascular disease | hypertensive disorder | normal,Hypertension delays viral clearance and exacerbates airway hyperinflammation in patients with COVID-19,https://doi.org/10.1038/s41587-020-00796-1
120,c5f46615-68de-4cf4-bbc2-a0ae10f08243,Developmental cell programs are co-opted in inflammatory skin disease.,DevelopmentalCellProgramsSkin,female | male,human adult stage,skin of body,[{'skin of body': None}],True,10.1126/science.aba6500,http://dx.doi.org/10.1126/science.aba6500,Developmental cell programs are co-opted in inflammatory skin disease,atopic eczema | normal | psoriasis,Developmental cell programs are co-opted in inflammatory skin disease.,https://science.sciencemag.org/content/371/6527/eaba6500
121,df88f39f-01a8-4b5b-92f4-3177d6c0f242,Molecular and functional heterogeneity of IL-10-producing CD4+ T cells.,HeterogeneityCD4TCells,unknown,human adult stage,blood,[{'blood': None}],True,10.1038/s41467-018-07581-4,http://dx.doi.org/10.1038/s41467-018-07581-4,Molecular and functional heterogeneity of IL-10-producing CD4+ T cells,normal,Molecular and functional heterogeneity of IL-10-producing CD4+ T Cells.,https://www.nature.com/articles/s41467-018-07581-4
122,2f676143-80c2-4bc6-b7b4-2613fe0fadf0,Integrative analysis of cell state changes in lung fibrosis with peripheral protein biomarkers,lungFibrosisProteinSignatures,female | male,human adult stage,lung,[{'lung': None}],True,10.15252/emmm.202012871,http://dx.doi.org/10.15252/emmm.202012871,Integrative analysis of cell state changes in lung fibrosis with peripheral protein biomarkers,extrinsic allergic alveolitis | idiopathic pulmonary fibrosis | normal,Integrative analysis of cell state changes in lung fibrosis with peripheral protein biomarkers,https://doi.org/10.15252/emmm.202012871
